trial,seed,def_x,def_y,def_z,def_vx,def_vy,def_vz,att1_x,att1_y,att1_z,att1_vx,att1_vy,att1_vz
19,19,-1.2320835437088435,-0.9661244568778178,0.23562283332442702,0.0,0.0,0.0,-1.1894507560721868,0.5831688292327045,-0.867217077743566,0.0,0.0,0.0
20,20,0.22633061777562516,-1.426838361520198,0.6479592471684392,0.0,0.0,0.0,0.5148652341630611,0.25633996560511424,1.475177296843744,0.0,0.0,0.0
21,21,-0.633922154582736,-1.2627018241318526,-0.7146126571106222,0.0,0.0,0.0,0.7225949711601414,-0.1353512610812346,-1.402312728394499,0.0,0.0,0.0
22,22,-0.8463571815737461,-0.987695741165224,0.9028184139250008,0.0,0.0,0.0,-1.2688092515530214,0.8076723309934046,0.49470489522600397,0.0,0.0,0.0
23,23,0.3845060905232006,-1.5315398549027537,-0.11612572339687303,0.0,0.0,0.0,1.4710732501105546,-0.15029553947044674,0.5659498105520377,0.0,0.0,0.0
24,24,-1.2304869700139316,-0.9588490984393632,-0.27102521559327997,0.0,0.0,0.0,-0.5635929412883683,0.36026616117492916,-1.4351012974984154,0.0,0.0,0.0
25,25,-0.06764007511373304,-1.2135490961059845,1.014725507720382,0.0,0.0,0.0,-0.2848251634385824,0.6037210111218263,1.4357367486561228,0.0,0.0,0.0
26,26,-0.12462172724970441,-1.383815642576166,-0.7592549880628008,0.0,0.0,0.0,1.3473066620350294,-0.22350328263230765,-0.8010964271097708,0.0,0.0,0.0
27,27,-1.2277772287773279,-0.8239744084871764,0.5661922774936999,0.0,0.0,0.0,-1.319111875424829,0.7919125464152019,-0.37384866374351594,0.0,0.0,0.0
28,28,0.4990348142951297,-1.4461883125478157,0.4079804691538032,0.0,0.0,0.0,0.9941384760363637,0.16159954507635174,1.2216868346407939,0.0,0.0,0.0
29,29,-0.9343566661992573,-1.051080768462594,-0.7274278541109916,0.0,0.0,0.0,0.260116669432584,0.1178473578645184,-1.5573682168861294,0.0,0.0,0.0
30,30,-0.5538248158071529,-0.9604038604301927,1.1304189235440048,0.0,0.0,0.0,-0.9497132589886073,0.8503771462015806,0.9390675584635666,0.0,0.0,0.0
31,31,0.36697942205749995,-1.4619341049686774,-0.4847878102378455,0.0,0.0,0.0,1.576511286029376,-0.14405220041407765,0.028382618224825858,0.0,0.0,0.0
32,32,-1.3864506828412226,-0.7645047362667144,0.015213701531818268,0.0,0.0,0.0,-0.9221084897057303,0.6300580452422759,-1.1223578917963422,0.0,0.0,0.0
33,33,0.302625855057905,-1.2508036812951535,0.9224164933197987,0.0,0.0,0.0,0.2535775956609282,0.5213004622686981,1.4733935914943757,0.0,0.0,0.0
34,34,-0.406431649452185,-1.1993475557492153,-0.9504331640264817,0.0,0.0,0.0,1.025739661781665,-0.0492849051015674,-1.2051446339824092,0.0,0.0,0.0
35,35,-1.06493694206539,-0.7368576843756548,0.9109854591816459,0.0,0.0,0.0,-1.2665250618476354,0.9387032580219569,0.14729190585445365,0.0,0.0,0.0
36,36,0.6586905341631422,-1.4390552375388057,0.04681076751599497,0.0,0.0,0.0,1.351829750462098,0.09317837693191482,0.819035139830609,0.0,0.0,0.0
37,37,-1.2240536382139182,-0.8241832032412146,-0.5738982337573023,0.0,0.0,0.0,-0.20455756860620802,0.3939613434388959,-1.5198339071889293,0.0,0.0,0.0
38,38,-0.16472051987437716,-0.9822436907282401,1.2308569887668959,0.0,0.0,0.0,-0.5061347999661103,0.8329953792593745,1.2477542654045415,0.0,0.0,0.0
39,39,0.19481272678291864,-1.3343334002298215,-0.8297872154678911,0.0,0.0,0.0,1.5003066687361488,-0.07192327570881231,-0.5008506629690971,0.0,0.0,0.0
40,40,-1.4082810452023282,-0.6075725215553205,0.39312157561520084,0.0,0.0,0.0,-1.1364920078788165,0.8624594351282829,-0.6866542676086774,0.0,0.0,0.0
41,41,0.6274224976702154,-1.2902295405483795,0.6697709956044798,0.0,0.0,0.0,0.7602159640570822,0.4284143929833295,1.3211651071372257,0.0,0.0,0.0
42,42,-0.7546029434015349,-0.9742187133960832,-0.9941915010288763,0.0,0.0,0.0,0.6074092454832194,0.1776583465786649,-1.4513565946492515,0.0,0.0,0.0
43,43,-0.757601017829758,-0.7082115952744582,1.196420276717823,0.0,0.0,0.0,-1.039391448204897,1.0180677521645518,0.6246182144643031,0.0,0.0,0.0
44,44,0.6693071109648023,-1.385445761800014,-0.37351369019322245,0.0,0.0,0.0,1.5482109918688371,0.07177656596643736,0.3237827877976339,0.0,0.0,0.0
45,45,-1.4363016629067096,-0.6079929508127861,-0.2726289590869111,0.0,0.0,0.0,-0.604972254215827,0.6678352504489188,-1.301902106276152,0.0,0.0,0.0
46,46,0.2583581972995677,-1.0347312224689407,1.170267825574761,0.0,0.0,0.0,0.003286371779328358,0.7720713181811943,1.3823311918067651,0.0,0.0,0.0
47,47,-0.1057513173564215,-1.1502760995682013,-1.0828785703295534,0.0,0.0,0.0,1.2628571234235773,0.0667318423450348,-0.9527240898995865,0.0,0.0,0.0
48,48,-1.2727274383850713,-0.5040705198638894,0.7956269370913437,0.0,0.0,0.0,-1.1783764093106348,1.0400061979563622,-0.19173051565141602,0.0,0.0,0.0
49,49,0.8464719878421524,-1.3066787954363768,0.28813216376330564,0.0,0.0,0.0,1.172763142866816,0.35025830175482503,1.0044352528781557,0.0,0.0,0.0
50,50,-1.1032147355883002,-0.7296692995364468,-0.8703128201596584,0.0,0.0,0.0,0.1562007844644892,0.4374872933350425,-1.5136547253394634,0.0,0.0,0.0
51,51,-0.34333062329039676,-0.7316136745898079,1.3615468991935813,0.0,0.0,0.0,-0.6700052157690493,1.0342047452868275,0.9942122510349126,0.0,0.0,0.0
52,52,0.5209444283816737,-1.2737638031712744,-0.782998799940442,0.0,0.0,0.0,1.5672877433731813,0.11098616921090265,-0.19553936727810162,0.0,0.0,0.0
53,53,-1.5190884187608684,-0.42603464892738996,0.13345148309161134,0.0,0.0,0.0,-0.8852283171009624,0.9151689622445266,-0.9411594134822775,0.0,0.0,0.0
54,54,0.6483626086072509,-1.0945997965092193,0.9425612222457526,0.0,0.0,0.0,0.5118121776346531,0.6899900331062332,1.3300024411550393,0.0,0.0,0.0
55,55,-0.4872434060573451,-0.9207873874045832,-1.1923459627514614,0.0,0.0,0.0,0.9071096020468029,0.2630484324544235,-1.2707879982503734,0.0,0.0,0.0
56,56,-0.9833160788952913,-0.46083798559983835,1.1522422854823993,0.0,0.0,0.0,-1.0446923481804804,1.1534711629063232,0.2916618220407293,0.0,0.0,0.0
57,57,0.9177210787732176,-1.2790449859735942,-0.16963605121129285,0.0,0.0,0.0,1.443810697785391,0.3093335403934568,0.5715486630091454,0.0,0.0,0.0
58,58,-1.3864701281152814,-0.4901446934612188,-0.5868587630386322,0.0,0.0,0.0,-0.2607975768381147,0.7061158678485259,-1.3929570881858928,0.0,0.0,0.0
59,59,0.12232214172789012,-0.791890022478577,1.3656104607029822,0.0,0.0,0.0,-0.21032371207749104,1.0002975988112925,1.2091786858813451,0.0,0.0,0.0
60,60,0.23029830495078307,-1.1021142337767198,-1.1132166684356553,0.0,0.0,0.0,1.4189877283449266,0.21533842183947158,-0.6686162092902185,0.0,0.0,0.0
61,61,-1.4417342855548374,-0.2962556088550347,0.583591731021821,0.0,0.0,0.0,-1.0081582423242867,1.1160978801056152,-0.4948605105449282,0.0,0.0,0.0
62,62,0.943154029680859,-1.1371381070817594,0.5694926216894302,0.0,0.0,0.0,0.954524861025677,0.6116287061165837,1.1053221521246628,0.0,0.0,0.0
63,63,-0.8881742272837844,-0.664582925750996,-1.1297878213313015,0.0,0.0,0.0,0.4920504006856917,0.5000334840868377,-1.419435578818728,0.0,0.0,0.0
64,64,-0.5691568682601258,-0.4748051735334826,1.399130069342231,0.0,0.0,0.0,-0.7579524065379907,1.2031757991453715,0.6962905932249803,0.0,0.0,0.0
65,65,0.8229067872384925,-1.1931830039643387,-0.6372465637466314,0.0,0.0,0.0,1.5478046601742814,0.32212632687565296,0.08648588275439482,0.0,0.0,0.0
66,66,-1.548196803469197,-0.2796891972975538,-0.1783397181848205,0.0,0.0,0.0,-0.5832840538536157,0.958817299850912,-1.1168677372303888,0.0,0.0,0.0
67,67,0.574303200810651,-0.867519285077418,1.1935369990062465,0.0,0.0,0.0,0.27588609495044986,0.9364967747011322,1.246517187216766,0.0,0.0,0.0
68,68,-0.1623029766692157,-0.878378619510426,-1.3073076106986834,0.0,0.0,0.0,1.1375263222502343,0.3796827291185846,-1.03383719019793,0.0,0.0,0.0
69,69,-1.1990041893314223,-0.22848625438309542,1.0085273570722377,0.0,0.0,0.0,-0.9607655181031184,1.2581320191357919,-0.031271170249472,0.0,0.0,0.0
70,70,1.0946316867166244,-1.1398814154623749,0.09693437759041079,0.0,0.0,0.0,1.2780193442687338,0.5606250786735621,0.7478706581198435,0.0,0.0,0.0
71,71,-1.2424289052062887,-0.40515254491335173,-0.8939610032308835,0.0,0.0,0.0,0.0837943180842193,0.7551507072834731,-1.3891257560010546,0.0,0.0,0.0
72,72,-0.08019973608087796,-0.5336034138259041,1.4885495771136843,0.0,0.0,0.0,-0.36275474007594827,1.1988965768798512,0.9685042286627543,0.0,0.0,0.0
73,73,0.5699670798638173,-1.0439352197665326,-1.0451225905327777,0.0,0.0,0.0,1.4847861532745648,0.3966591293491135,-0.3808097406679015,0.0,0.0,0.0
74,74,-1.5501792738016402,-0.1183328347435781,0.2998099460271433,0.0,0.0,0.0,-0.7667823110193016,1.1739441106083943,-0.7354213466545523,0.0,0.0,0.0
75,75,0.9479755811390058,-0.933950134107901,0.8579183463497142,0.0,0.0,0.0,0.7226896709812064,0.8668616552654386,1.1105021182001276,0.0,0.0,0.0
76,76,-0.5992292980409342,-0.6189264490981946,-1.3284572794845528,0.0,0.0,0.0,0.776175048864396,0.5899921746925647,-1.2475600072787363,0.0,0.0,0.0
77,77,-0.8116763793178841,-0.2230235474612834,1.3410392973267509,0.0,0.0,0.0,-0.7561279662930173,1.3380239108133032,0.3806664644027488,0.0,0.0,0.0
78,78,1.075914927862254,-1.0859987718795707,-0.4122598451446072,0.0,0.0,0.0,1.44845694395625,0.5558055987956508,0.31622312105815314,0.0,0.0,0.0
79,79,-1.4893257500979982,-0.16716607625777424,-0.5107922840872262,0.0,0.0,0.0,-0.25443462045836884,1.0037396124547437,-1.1977955830361189,0.0,0.0,0.0
80,80,0.4204609015121897,-0.6174932924418716,1.3960154399319098,0.0,0.0,0.0,0.08099084454386761,1.158377429031388,1.0763580535538038,0.0,0.0,0.0
81,81,0.19171881775594643,-0.835874675225954,-1.3309777859429504,0.0,0.0,0.0,1.2803890100833044,0.5312716083517628,-0.7650483026951028,0.0,0.0,0.0
82,82,-1.3779006583714335,-0.019063037167372794,0.7797248365371954,0.0,0.0,0.0,-0.7894151964691224,1.3362207882243113,-0.3134997562044458,0.0,0.0,0.0
83,83,1.188936402978659,-0.9673383350341161,0.3970279835037087,0.0,0.0,0.0,1.0720123980983933,0.8157069223848324,0.8320793709353856,0.0,0.0,0.0
84,84,-1.014331227989923,-0.3461143467580061,-1.165453329538409,0.0,0.0,0.0,0.3991982850013636,0.825476666952621,-1.290803411061573,0.0,0.0,0.0
85,85,-0.3233637770184187,-0.27059461399080614,1.5261582051120974,0.0,0.0,0.0,-0.4314958085327804,1.3622959863156316,0.6818397592736818,0.0,0.0,0.0
86,86,0.8854197924943827,-0.9668466572276753,-0.8877971485121506,0.0,0.0,0.0,1.4568143767413717,0.6082922557979036,-0.1209001558947568,0.0,0.0,0.0
87,87,-1.5828243580017765,0.027268235316877026,-0.02946081292832859,0.0,0.0,0.0,-0.47196829730734485,1.2227675346686464,-0.8882735653708244,0.0,0.0,0.0
88,88,0.8661348435537988,-0.7023479787844613,1.124038341836633,0.0,0.0,0.0,0.5071094195738083,1.1046729002792741,1.0146340544292425,0.0,0.0,0.0
89,89,-0.25906718730869294,-0.5826304750134663,-1.4492654575628907,0.0,0.0,0.0,0.9821220470618046,0.7147997236606993,-1.0155993718830023,0.0,0.0,0.0
90,90,-1.0427981025123023,0.0141584580691778,1.1913505361149066,0.0,0.0,0.0,-0.6554456899049789,1.439132820649547,0.07894375563459993,0.0,0.0,0.0
91,91,1.261274963197075,-0.9481548698051087,-0.1308902384309256,0.0,0.0,0.0,1.2825838246169772,0.803893571686419,0.46441178136603095,0.0,0.0,0.0
92,92,-1.3429046620460072,-0.08492917768303841,-0.8344690215176426,0.0,0.0,0.0,0.07217490889903162,1.0616775038560862,-1.1724231764899382,0.0,0.0,0.0
93,93,0.2059783625732103,-0.35371844611009223,1.5295099278764264,0.0,0.0,0.0,-0.042921911113110466,1.3463706464290437,0.8320986939180158,0.0,0.0,0.0
94,94,0.5472089072190452,-0.783308192840573,-1.262511438098049,0.0,0.0,0.0,1.3206058494059496,0.7197017539408177,-0.49494850270379825,0.0,0.0,0.0
95,95,-1.4985299949614588,0.16194580799656239,0.4848977767659708,0.0,0.0,0.0,-0.5385843613409099,1.3943530933301074,-0.522159727745443,0.0,0.0,0.0
96,96,1.1965508322061047,-0.7632604350020724,0.7018860724838162,0.0,0.0,0.0,0.8530812207508554,1.0627449090561256,0.8060832050830409,0.0,0.0,0.0
97,97,-0.7174870600656397,-0.3048892159815831,-1.3781144107279086,0.0,0.0,0.0,0.6525948039683206,0.9280875060040776,-1.104408460431244,0.0,0.0,0.0
98,98,-0.5806955729571228,-0.012957789072331149,1.4729457531388541,0.0,0.0,0.0,-0.39515366710353256,1.4860805891985005,0.377309562854558,0.0,0.0,0.0
99,99,1.1530675901857577,-0.8641395934634333,-0.6562334492476688,0.0,0.0,0.0,1.336476262353733,0.8456311229564311,0.07538997607024119,0.0,0.0,0.0
100,100,-1.5313881556784117,0.14073684447539112,-0.37681282050165626,0.0,0.0,0.0,-0.1477381422651902,1.274026525296644,-0.9284257097905142,0.0,0.0,0.0
101,101,0.7089131476573381,-0.44926715487739843,1.3425891467855544,0.0,0.0,0.0,0.3425762340265828,1.3125035444287252,0.8166519541283348,0.0,0.0,0.0
102,102,0.1075675962715732,-0.5457244630617741,-1.4824164283654324,0.0,0.0,0.0,1.0819877471562465,0.8816667147135503,-0.7476033464407422,0.0,0.0,0.0
103,103,-1.2374797831315456,0.22902321298787898,0.9607999785037685,0.0,0.0,0.0,-0.4494420282352662,1.5085016996884646,-0.17137365530388174,0.0,0.0,0.0
104,104,1.3668811312112783,-0.7782490654179417,0.1814078547199818,0.0,0.0,0.0,1.069123881794051,1.0559295782955058,0.49893015092067305,0.0,0.0,0.0
105,105,-1.1160771318765348,-0.027366136087671064,-1.1227499163826773,0.0,0.0,0.0,0.3610751372156482,1.1464742004327886,-1.0306144271579596,0.0,0.0,0.0
106,106,-0.04665264799771696,-0.08580895259910512,1.5803179422281062,0.0,0.0,0.0,-0.06136755807639983,1.490192271396663,0.5315124283822763,0.0,0.0,0.0
107,107,0.8783195794674855,-0.7121733119137125,-1.108290726552083,0.0,0.0,0.0,1.2422338560830954,0.9463416952922082,-0.26122191139302053,0.0,0.0,0.0
108,108,-1.5453846418202326,0.3116364821860126,0.1470151564849986,0.0,0.0,0.0,-0.219681168248765,1.441124442687209,-0.6179360561140358,0.0,0.0,0.0
109,109,1.1204546460690261,-0.5318501448655661,0.9842059001795507,0.0,0.0,0.0,0.655417585490882,1.287081565970556,0.6486858065408202,0.0,0.0,0.0
110,110,-0.37168164455846303,-0.272433318661493,-1.5147862180587834,0.0,0.0,0.0,0.8030974331406577,1.0766307548075023,-0.8383586196401541,0.0,0.0,0.0
111,111,-0.8261729751923075,0.23023728644078015,1.330929544128354,0.0,0.0,0.0,-0.2262335137754719,1.5644852454802043,0.09027047335080185,0.0,0.0,0.0
112,112,1.3544676168993897,-0.7315225190260742,-0.37045475211969586,0.0,0.0,0.0,1.1241078171607637,1.1032415607353279,0.16181507502013318,0.0,0.0,0.0
113,113,-1.3947398278706702,0.22480916907540602,-0.7149168444583947,0.0,0.0,0.0,0.1761486095229594,1.3423726288491082,-0.8209456968151377,0.0,0.0,0.0
114,114,0.4930061380443785,-0.18298710005415805,1.4934540881807405,0.0,0.0,0.0,0.27568966956016633,1.4730513035800596,0.5109398277276131,0.0,0.0,0.0
115,115,0.47508674449646143,-0.4988004620086796,-1.4256349914136899,0.0,0.0,0.0,1.0338398929704968,1.1022757260880693,-0.4723428244603711,0.0,0.0,0.0
116,116,-1.3748471152732078,0.4160272209549917,0.666078978416851,0.0,0.0,0.0,-0.1217230322599247,1.5462679869580056,-0.3180931630288781,0.0,0.0,0.0
117,117,1.387621780054899,-0.5775250175856232,0.4979107289659757,0.0,0.0,0.0,0.8277718523012951,1.2988250885554846,0.36713974766558694,0.0,0.0,0.0
118,118,-0.82213894036458,0.012865652146801312,-1.353095148971599,0.0,0.0,0.0,0.5618366129667008,1.2793343879839172,-0.7447063773671818,0.0,0.0,0.0
119,119,-0.31285672486741417,0.17671351794950965,1.5420238152241923,0.0,0.0,0.0,0.08656321302657255,1.5696773937372686,0.18858455445800196,0.0,0.0,0.0
120,120,1.1622791082711768,-0.6158298708132588,-0.8813655819975692,0.0,0.0,0.0,1.001641954391035,1.2204341116505686,-0.11915711796961884,0.0,0.0,0.0
121,121,-1.5095744488246299,0.4297634316732443,-0.20840542385380104,0.0,0.0,0.0,0.16950273047663408,1.484626245336819,-0.5235438667938871,0.0,0.0,0.0
122,122,0.9703084111099262,-0.2793640328226713,1.2195908202892536,0.0,0.0,0.0,0.5279702484342061,1.463585341510704,0.29344472958761403,0.0,0.0,0.0
123,123,6.550523826946166e-05,-0.23933154502663886,-1.5651405213921386,0.0,0.0,0.0,0.7618364281688377,1.3052285965398365,-0.4721525303638921,0.0,0.0,0.0
124,124,-1.0356832434379135,0.4514261913651414,1.1092876351293728,0.0,0.0,0.0,0.17202127748382878,1.5685735049983114,-0.13011642459572365,0.0,0.0,0.0
125,125,1.4772218594411013,-0.5672928685909555,-0.05421091840811069,0.0,0.0,0.0,0.7607267003391565,1.3884815177345142,0.01893163332069802,0.0,0.0,0.0
126,126,-1.1787460582078746,0.2845313820425528,-1.0181080823428241,0.0,0.0,0.0,0.47318167659708116,1.4558184201433275,-0.40451980537866394,0.0,0.0,0.0
127,127,0.2393775084697384,0.08739670523532224,1.5626914822805749,0.0,0.0,0.0,0.4625106406016526,1.5133936854358374,-0.05165176330593973,0.0,0.0,0.0
128,128,0.8186069020786646,-0.43355650362262965,-1.2840778568588131,0.0,0.0,0.0,-0.5411500498314584,-1.4876638147752894,0.03094256316263637,0.0,0.0,0.0
129,129,-1.439328096366417,0.5720710522416099,0.3286545095336952,0.0,0.0,0.0,-0.6596356588947919,-1.3948129154523552,0.35541830684584247,0.0,0.0,0.0
130,130,1.3254888739380095,-0.3497204377786182,0.792287387824588,0.0,0.0,0.0,-0.23128564043145952,-1.5617082767758996,0.12049338247094647,0.0,0.0,0.0
131,131,-0.47954796334343147,0.044339269656829154,-1.5083143652630564,0.0,0.0,0.0,-0.8103447688338534,-1.3597217214856685,-0.0379821034579399,0.0,0.0,0.0
132,132,-0.5675554322907966,0.4250074366340637,1.4156955726858722,0.0,0.0,0.0,-0.4040626836164836,-1.4222878708048696,0.5663700245505818,0.0,0.0,0.0
133,133,1.3807326677162797,-0.48986838471825217,-0.6004587499521066,0.0,0.0,0.0,-0.3131124891367917,-1.533884221058267,-0.23686327274287589,0.0,0.0,0.0
134,134,-1.3892139770442244,0.518685342298851,-0.5549725093270139,0.0,0.0,0.0,-0.9415537906927042,-1.2320204066453289,0.3202290138027905,0.0,0.0,0.0
135,135,0.761670624355177,-0.013663385337875323,1.3880257981517974,0.0,0.0,0.0,-0.030968141179906775,-1.5380269307232364,0.37477803969997103,0.0,0.0,0.0
136,136,0.373052359635257,-0.19640880701736224,-1.526171668566814,0.0,0.0,0.0,-0.7281021353344599,-1.359773559815372,-0.35752984628959594,0.0,0.0,0.0
137,137,-1.1885303668010063,0.6450012077544802,0.8235978713101182,0.0,0.0,0.0,-0.6517039273820409,-1.2499308815338575,0.7210403781080833,0.0,0.0,0.0
138,138,1.515642280841029,-0.37238813043884966,0.266645834909701,0.0,0.0,0.0,0.021420643440549794,-1.5766706788942293,-0.14351017660512047,0.0,0.0,0.0
139,139,-0.8957347717665746,0.3268799149187312,-1.2640226201735614,0.0,0.0,0.0,-1.0877466098895705,-1.1505440393196662,-0.000413157553084994,0.0,0.0,0.0
140,140,-0.0282052213529901,0.35258619229730054,1.5433184658161614,0.0,0.0,0.0,-0.1008255195798066,-1.4075468285402952,0.7180463665440057,0.0,0.0,0.0
141,141,1.115575337860394,-0.3433214483866685,-1.069844144291484,0.0,0.0,0.0,-0.39762452888165545,-1.433155681396712,-0.5430506158282098,0.0,0.0,0.0
142,142,-1.4215826378343992,0.6966577327069899,-0.026744190149965093,0.0,0.0,0.0,-0.9909220929406212,-1.0757885261542637,0.6063801589402864,0.0,0.0,0.0
143,143,1.18931609886478,-0.10077297551094559,1.040344399142496,0.0,0.0,0.0,0.24575292992471534,-1.5514435524678873,0.1989292471676041,0.0,0.0,0.0
144,144,-0.11060178295064355,0.07626416876024342,-1.5776233601880005,0.0,0.0,0.0,-0.9882189860821377,-1.167130966617288,-0.41008899857130643,0.0,0.0,0.0
145,145,-0.7868582339056056,0.651493659016508,1.2096919345170754,0.0,0.0,0.0,-0.4119722053488391,-1.2046022340152391,0.9413590198563665,0.0,0.0,0.0
146,146,1.520911528829098,-0.3323731588557481,-0.2886185184398568,0.0,0.0,0.0,0.0333390629408257,-1.5124344730473727,-0.4673060197125363,0.0,0.0,0.0
147,147,-1.1894507560721868,0.5831688292327045,-0.867217077743566,0.0,0.0,0.0,-1.2320835437088435,-0.9661244568778178,0.23562283332442702,0.0,0.0,0.0
148,148,0.5148652341630611,0.25633996560511424,1.475177296843744,0.0,0.0,0.0,0.22633061777562516,-1.426838361520198,0.6479592471684392,0.0,0.0,0.0
149,149,0.7225949711601414,-0.1353512610812346,-1.402312728394499,0.0,0.0,0.0,-0.633922154582736,-1.2627018241318526,-0.7146126571106222,0.0,0.0,0.0
150,150,-1.2688092515530214,0.8076723309934046,0.49470489522600397,0.0,0.0,0.0,-0.8463571815737461,-0.987695741165224,0.9028184139250008,0.0,0.0,0.0
151,151,1.4710732501105546,-0.15029553947044674,0.5659498105520377,0.0,0.0,0.0,0.3845060905232006,-1.5315398549027537,-0.11612572339687303,0.0,0.0,0.0
152,152,-0.5635929412883683,0.36026616117492916,-1.4351012974984154,0.0,0.0,0.0,-1.2304869700139316,-0.9588490984393632,-0.27102521559327997,0.0,0.0,0.0
153,153,-0.2848251634385824,0.6037210111218263,1.4357367486561228,0.0,0.0,0.0,-0.06764007511373304,-1.2135490961059845,1.014725507720382,0.0,0.0,0.0
154,154,1.3473066620350294,-0.22350328263230765,-0.8010964271097708,0.0,0.0,0.0,-0.12462172724970441,-1.383815642576166,-0.7592549880628008,0.0,0.0,0.0
155,155,-1.319111875424829,0.7919125464152019,-0.37384866374351594,0.0,0.0,0.0,-1.2277772287773279,-0.8239744084871764,0.5661922774936999,0.0,0.0,0.0
156,156,0.9941384760363637,0.16159954507635174,1.2216868346407939,0.0,0.0,0.0,0.4990348142951297,-1.4461883125478157,0.4079804691538032,0.0,0.0,0.0
157,157,0.260116669432584,0.1178473578645184,-1.5573682168861294,0.0,0.0,0.0,-0.9343566661992573,-1.051080768462594,-0.7274278541109916,0.0,0.0,0.0
158,158,-0.9497132589886073,0.8503771462015806,0.9390675584635666,0.0,0.0,0.0,-0.5538248158071529,-0.9604038604301927,1.1304189235440048,0.0,0.0,0.0
159,159,1.576511286029376,-0.14405220041407765,0.028382618224825858,0.0,0.0,0.0,0.36697942205749995,-1.4619341049686774,-0.4847878102378455,0.0,0.0,0.0
160,160,-0.9221084897057303,0.6300580452422759,-1.1223578917963422,0.0,0.0,0.0,-1.3864506828412226,-0.7645047362667144,0.015213701531818268,0.0,0.0,0.0
161,161,0.2535775956609282,0.5213004622686981,1.4733935914943757,0.0,0.0,0.0,0.302625855057905,-1.2508036812951535,0.9224164933197987,0.0,0.0,0.0
162,162,1.025739661781665,-0.0492849051015674,-1.2051446339824092,0.0,0.0,0.0,-0.406431649452185,-1.1993475557492153,-0.9504331640264817,0.0,0.0,0.0
163,163,-1.2665250618476354,0.9387032580219569,0.14729190585445365,0.0,0.0,0.0,-1.06493694206539,-0.7368576843756548,0.9109854591816459,0.0,0.0,0.0
